fight_id,feature,shap_value,base_value
bfd17ed83ec5b598,experience_advantage,0.15791413,-0.0008235523
bfd17ed83ec5b598,pressure_style_effectiveness,0.13242641,-0.0008235523
bfd17ed83ec5b598,fighter_2_head_strikes_absorbed_per_min,-0.12916784,-0.0008235523
bfd17ed83ec5b598,fighter_1_head_strikes_absorbed_per_min,0.1196266,-0.0008235523
bfd17ed83ec5b598,fighter_1_round_1_strike_output,-0.09662983,-0.0008235523
bfd17ed83ec5b598,fighter_1_reach_cm,0.08604513,-0.0008235523
bfd17ed83ec5b598,fighter_2_avg_takedowns_attempted,0.081019886,-0.0008235523
bfd17ed83ec5b598,elo_delta,0.07646603,-0.0008235523
bfd17ed83ec5b598,fighter_1_avg_takedowns_attempted,-0.07372113,-0.0008235523
bfd17ed83ec5b598,fighter_2_avg_strikes_per_round,-0.07330931,-0.0008235523
bfd17ed83ec5b598,fighter_1_head_absorption_rate,0.07315491,-0.0008235523
bfd17ed83ec5b598,fighter_2_reach_cm,-0.06697364,-0.0008235523
bfd17ed83ec5b598,fighter_2_age_vs_prime,-0.06553131,-0.0008235523
bfd17ed83ec5b598,fighter_1_avg_strikes_per_round,-0.06471751,-0.0008235523
bfd17ed83ec5b598,finishing_threat_differential,0.06185624,-0.0008235523
bfd17ed83ec5b598,fighter_1_distance_strike_defense,-0.060575563,-0.0008235523
bfd17ed83ec5b598,fighter_1_age_vs_prime,0.06000738,-0.0008235523
bfd17ed83ec5b598,fighter_2_last_2_avg_fight_time,0.05268116,-0.0008235523
bfd17ed83ec5b598,fighter_1_body_strike_pct,0.05195901,-0.0008235523
bfd17ed83ec5b598,fighter_1_striking_defense,-0.0516452,-0.0008235523
bfd17ed83ec5b598,fighter_1_avg_control_time,0.048966333,-0.0008235523
bfd17ed83ec5b598,fighter_2_striking_defense,-0.047261395,-0.0008235523
bfd17ed83ec5b598,fighter_2_strikes_absorbed_per_min,-0.04720387,-0.0008235523
bfd17ed83ec5b598,fighter_1_vs_winning_record,0.04475021,-0.0008235523
bfd17ed83ec5b598,fighter_2_average_fight_duration,0.044289965,-0.0008235523
bfd17ed83ec5b598,fighter_1_last_5_avg_fight_time,-0.043956857,-0.0008235523
bfd17ed83ec5b598,fighter_1_avg_striking_accuracy,0.040121403,-0.0008235523
bfd17ed83ec5b598,fighter_1_last_2_avg_fight_time,-0.03939176,-0.0008235523
bfd17ed83ec5b598,reach_advantage,-0.037822008,-0.0008235523
bfd17ed83ec5b598,fighter_2_avg_striking_accuracy,-0.03433785,-0.0008235523
bbe0f3653de9f6a8,fighter_1_avg_takedowns_attempted,0.31646052,-0.0008235523
bbe0f3653de9f6a8,experience_advantage,-0.25408894,-0.0008235523
bbe0f3653de9f6a8,fighter_1_head_strikes_absorbed_per_min,-0.14138405,-0.0008235523
bbe0f3653de9f6a8,fighter_1_elo,-0.114080586,-0.0008235523
bbe0f3653de9f6a8,fighter_2_avg_takedowns_attempted,-0.09884904,-0.0008235523
bbe0f3653de9f6a8,fighter_2_head_strikes_absorbed_per_min,0.09534857,-0.0008235523
bbe0f3653de9f6a8,fighter_2_days_since_last_fight,0.08167378,-0.0008235523
bbe0f3653de9f6a8,fighter_2_age,-0.07393568,-0.0008235523
bbe0f3653de9f6a8,fighter_2_elo,0.062855504,-0.0008235523
bbe0f3653de9f6a8,fighter_1_age_vs_prime,-0.052168332,-0.0008235523
bbe0f3653de9f6a8,fighter_1_distance_strike_defense,-0.05093454,-0.0008235523
bbe0f3653de9f6a8,fighter_2_avg_striking_accuracy,-0.048001442,-0.0008235523
bbe0f3653de9f6a8,fighter_2_fights_per_year,0.04420017,-0.0008235523
bbe0f3653de9f6a8,fighter_1_avg_striking_accuracy,-0.043313757,-0.0008235523
bbe0f3653de9f6a8,fighter_1_fights_per_year,-0.03923075,-0.0008235523
bbe0f3653de9f6a8,fighter_2_distance_strike_defense,-0.03584327,-0.0008235523
bbe0f3653de9f6a8,fighter_1_reach_cm,-0.033880245,-0.0008235523
bbe0f3653de9f6a8,fighter_1_avg_control_time,-0.03366434,-0.0008235523
bbe0f3653de9f6a8,fighter_2_leg_strike_pct,0.031974804,-0.0008235523
bbe0f3653de9f6a8,fighter_1_finish_rate_late_rounds,0.03070039,-0.0008235523
bbe0f3653de9f6a8,fighter_1_age,-0.03041047,-0.0008235523
bbe0f3653de9f6a8,fighter_1_fighting_age,0.029447874,-0.0008235523
bbe0f3653de9f6a8,fighter_2_fighting_age,-0.028234182,-0.0008235523
bbe0f3653de9f6a8,fighter_2_peak_elo,0.02792357,-0.0008235523
bbe0f3653de9f6a8,fighter_2_takedown_defense,0.027465135,-0.0008235523
bbe0f3653de9f6a8,fighter_2_td_defense_degradation,-0.027369393,-0.0008235523
bbe0f3653de9f6a8,fighter_1_peak_elo,-0.026993684,-0.0008235523
bbe0f3653de9f6a8,fighter_1_vs_winning_record,0.026655208,-0.0008235523
bbe0f3653de9f6a8,fighter_1_strikes_absorbed_per_min,-0.025489105,-0.0008235523
bbe0f3653de9f6a8,fighter_1_head_strike_pct,-0.02541137,-0.0008235523
5ee11b727e89e8ad,fighter_1_age,-0.28911212,-0.0008235523
5ee11b727e89e8ad,fighter_1_age_vs_prime,-0.26210034,-0.0008235523
5ee11b727e89e8ad,experience_advantage,0.22060032,-0.0008235523
5ee11b727e89e8ad,fighter_1_head_strikes_absorbed_per_min,0.13800485,-0.0008235523
5ee11b727e89e8ad,fighter_2_avg_takedowns_attempted,0.08845981,-0.0008235523
5ee11b727e89e8ad,fighter_2_reach_cm,-0.079890914,-0.0008235523
5ee11b727e89e8ad,fighter_1_avg_takedowns_attempted,-0.061934546,-0.0008235523
5ee11b727e89e8ad,fighter_2_age,-0.061856356,-0.0008235523
5ee11b727e89e8ad,fighter_1_avg_striking_accuracy,0.060860094,-0.0008235523
5ee11b727e89e8ad,fighter_1_head_absorption_rate,0.05729166,-0.0008235523
5ee11b727e89e8ad,finishing_threat_differential,0.054652177,-0.0008235523
5ee11b727e89e8ad,fighter_1_reach_cm,0.047470104,-0.0008235523
5ee11b727e89e8ad,fighter_2_body_strike_pct,-0.041960754,-0.0008235523
5ee11b727e89e8ad,fighter_2_round_2_strike_output,-0.03814206,-0.0008235523
5ee11b727e89e8ad,fighter_2_takedown_defense,0.03812555,-0.0008235523
5ee11b727e89e8ad,fighter_2_distance_strike_defense,0.03765571,-0.0008235523
5ee11b727e89e8ad,fighter_2_win_rate_rounds_3_plus,-0.03741464,-0.0008235523
5ee11b727e89e8ad,fighter_1_decision_rate,-0.037073996,-0.0008235523
5ee11b727e89e8ad,fighter_2_td_defense_round_1,0.034785077,-0.0008235523
5ee11b727e89e8ad,fighter_2_striking_defense,0.033241022,-0.0008235523
5ee11b727e89e8ad,fighter_1_elo,0.032816105,-0.0008235523
5ee11b727e89e8ad,fighter_2_days_since_last_fight,-0.032485537,-0.0008235523
5ee11b727e89e8ad,fighter_2_last_5_avg_fight_time,0.032349043,-0.0008235523
5ee11b727e89e8ad,fighter_2_clinch_strike_defense,-0.032307625,-0.0008235523
5ee11b727e89e8ad,fighter_1_vs_winning_record,0.03098511,-0.0008235523
5ee11b727e89e8ad,fighter_1_fights_per_year,0.030828513,-0.0008235523
5ee11b727e89e8ad,fighter_2_last_2_avg_fight_time,0.030151961,-0.0008235523
5ee11b727e89e8ad,fighter_1_avg_opponent_win_rate,0.030065827,-0.0008235523
5ee11b727e89e8ad,fighter_2_elo,-0.02923328,-0.0008235523
5ee11b727e89e8ad,striker_anti_wrestling_score,0.029173873,-0.0008235523
216bc9b661485017,fighter_1_avg_takedowns_attempted,0.23754328,-0.0008235523
216bc9b661485017,experience_advantage,-0.16527484,-0.0008235523
216bc9b661485017,fighter_1_age,0.13065822,-0.0008235523
216bc9b661485017,fighter_1_head_strikes_absorbed_per_min,-0.12694795,-0.0008235523
216bc9b661485017,fighter_1_age_vs_prime,0.10861294,-0.0008235523
216bc9b661485017,fighter_1_distance_strike_defense,0.09079077,-0.0008235523
216bc9b661485017,fighter_1_elo,-0.08358582,-0.0008235523
216bc9b661485017,fighter_2_avg_control_time,-0.08348386,-0.0008235523
216bc9b661485017,fighter_2_age_vs_prime,-0.07054699,-0.0008235523
216bc9b661485017,fighter_1_striking_defense,0.06846017,-0.0008235523
216bc9b661485017,fighter_1_avg_control_time,0.0680904,-0.0008235523
216bc9b661485017,fighter_2_elo,0.061620396,-0.0008235523
216bc9b661485017,fighter_2_distance_strike_defense,0.06116995,-0.0008235523
216bc9b661485017,fighter_1_avg_striking_accuracy,0.05895381,-0.0008235523
216bc9b661485017,fighter_2_age,-0.05454923,-0.0008235523
216bc9b661485017,fighter_1_cumulative_head_strikes_absorbed,-0.050779253,-0.0008235523
216bc9b661485017,fighter_2_avg_takedowns_attempted,0.04745145,-0.0008235523
216bc9b661485017,fighter_2_head_strikes_absorbed_per_min,-0.04743792,-0.0008235523
216bc9b661485017,fighter_1_avg_strikes_per_round,0.044481453,-0.0008235523
216bc9b661485017,fighter_1_decision_rate,-0.042167578,-0.0008235523
216bc9b661485017,fighter_1_vs_winning_record,0.041272048,-0.0008235523
216bc9b661485017,fighter_1_round_1_strike_output,0.041225784,-0.0008235523
216bc9b661485017,fighter_2_head_absorption_rate,-0.041136228,-0.0008235523
216bc9b661485017,fighter_1_strikes_absorbed_per_min,-0.040147617,-0.0008235523
216bc9b661485017,fighter_2_avg_striking_accuracy,0.03588139,-0.0008235523
216bc9b661485017,fighter_1_body_strikes_absorbed_per_min,-0.03581626,-0.0008235523
216bc9b661485017,fighter_2_round_2_strike_output,0.034576125,-0.0008235523
216bc9b661485017,fighter_1_fighting_age,0.034377012,-0.0008235523
216bc9b661485017,elo_delta,0.034188215,-0.0008235523
216bc9b661485017,fighter_1_win_rate_rounds_3_plus,0.033241253,-0.0008235523
4e58bcc0d27042fd,fighter_1_avg_takedowns_attempted,0.17004608,-0.0008235523
4e58bcc0d27042fd,fighter_1_age,0.16175236,-0.0008235523
4e58bcc0d27042fd,fighter_1_age_vs_prime,0.15528186,-0.0008235523
4e58bcc0d27042fd,experience_advantage,-0.14450656,-0.0008235523
4e58bcc0d27042fd,fighter_1_head_strikes_absorbed_per_min,-0.13333096,-0.0008235523
4e58bcc0d27042fd,fighter_2_head_strikes_absorbed_per_min,0.10832391,-0.0008235523
4e58bcc0d27042fd,fighter_1_distance_strike_defense,0.10462411,-0.0008235523
4e58bcc0d27042fd,fighter_2_avg_takedowns_attempted,-0.09978076,-0.0008235523
4e58bcc0d27042fd,fighter_1_avg_control_time,0.08470281,-0.0008235523
4e58bcc0d27042fd,fighter_1_elo,-0.07874107,-0.0008235523
4e58bcc0d27042fd,fighter_1_striking_defense,0.07185507,-0.0008235523
4e58bcc0d27042fd,fighter_1_avg_strikes_per_round,0.066409215,-0.0008235523
4e58bcc0d27042fd,fighter_1_body_strikes_absorbed_per_min,-0.06267173,-0.0008235523
4e58bcc0d27042fd,fighter_2_age,-0.06080531,-0.0008235523
4e58bcc0d27042fd,fighter_2_age_vs_prime,-0.051838752,-0.0008235523
4e58bcc0d27042fd,fighter_1_avg_striking_accuracy,0.050007634,-0.0008235523
4e58bcc0d27042fd,fighter_2_strikes_absorbed_per_min,0.049606003,-0.0008235523
4e58bcc0d27042fd,fighter_1_cumulative_head_strikes_absorbed,-0.04844252,-0.0008235523
4e58bcc0d27042fd,fighter_1_reach_cm,-0.048064604,-0.0008235523
4e58bcc0d27042fd,fighter_1_strikes_absorbed_per_min,-0.04611366,-0.0008235523
4e58bcc0d27042fd,fighter_1_decision_rate,-0.041396245,-0.0008235523
4e58bcc0d27042fd,fighter_1_fighting_age,0.03669602,-0.0008235523
4e58bcc0d27042fd,fighter_1_last_2_avg_fight_time,0.03645573,-0.0008235523
4e58bcc0d27042fd,fighter_1_round_1_strike_output,0.03384385,-0.0008235523
4e58bcc0d27042fd,fighter_1_clinch_strike_defense,0.030994192,-0.0008235523
4e58bcc0d27042fd,fighter_1_vs_winning_record,0.030849041,-0.0008235523
4e58bcc0d27042fd,fighter_2_body_strikes_absorbed_per_min,0.028798232,-0.0008235523
4e58bcc0d27042fd,fighter_2_decision_rate,0.02823738,-0.0008235523
4e58bcc0d27042fd,fighter_1_peak_elo,-0.026800955,-0.0008235523
4e58bcc0d27042fd,fighter_1_round_3_plus_strike_output,0.026346423,-0.0008235523
562d916f55918901,fighter_1_age,-0.27188662,-0.0008235523
562d916f55918901,fighter_1_age_vs_prime,-0.16708045,-0.0008235523
562d916f55918901,fighter_2_avg_striking_accuracy,-0.09962007,-0.0008235523
562d916f55918901,fighter_1_head_strikes_absorbed_per_min,-0.08371195,-0.0008235523
562d916f55918901,fighter_1_distance_strike_defense,-0.07078638,-0.0008235523
562d916f55918901,fighter_2_elo,-0.07034045,-0.0008235523
562d916f55918901,experience_advantage,0.0701974,-0.0008235523
562d916f55918901,fighter_2_age,-0.059763134,-0.0008235523
562d916f55918901,fighter_2_reach_cm,-0.058041736,-0.0008235523
562d916f55918901,fighter_2_age_vs_prime,-0.05299552,-0.0008235523
562d916f55918901,fighter_2_avg_takedowns_attempted,0.052785806,-0.0008235523
562d916f55918901,fighter_1_avg_striking_accuracy,-0.052780338,-0.0008235523
562d916f55918901,fighter_2_distance_strike_defense,0.05118968,-0.0008235523
562d916f55918901,fighter_1_striking_defense,-0.04917016,-0.0008235523
562d916f55918901,fighter_2_head_absorption_rate,-0.046074633,-0.0008235523
562d916f55918901,fighter_1_elo,0.045564346,-0.0008235523
562d916f55918901,fighter_2_win_rate_rounds_3_plus,-0.044862248,-0.0008235523
562d916f55918901,fighter_1_avg_opponent_win_rate,-0.042820413,-0.0008235523
562d916f55918901,fighter_1_vs_winning_record,0.042812362,-0.0008235523
562d916f55918901,fighter_1_avg_takedowns_attempted,-0.04173028,-0.0008235523
562d916f55918901,fighter_1_cumulative_head_strikes_absorbed,-0.0396046,-0.0008235523
562d916f55918901,fighter_1_last_2_avg_fight_time,0.034927115,-0.0008235523
562d916f55918901,fighter_1_head_absorption_rate,-0.031925157,-0.0008235523
562d916f55918901,fighter_2_round_1_strike_output,-0.030546995,-0.0008235523
562d916f55918901,fighter_2_last_2_avg_fight_time,0.029069398,-0.0008235523
562d916f55918901,fighter_2_vs_winning_record,0.028481444,-0.0008235523
562d916f55918901,fighter_2_days_since_last_fight,-0.026159953,-0.0008235523
562d916f55918901,fighter_1_peak_elo,0.02363796,-0.0008235523
562d916f55918901,fighter_1_fighting_age,-0.022906534,-0.0008235523
562d916f55918901,fighter_1_last_5_avg_fight_time,0.022530429,-0.0008235523
346e3897c2ead99a,fighter_1_avg_takedowns_attempted,0.28853142,-0.0008235523
346e3897c2ead99a,fighter_2_age,0.15038413,-0.0008235523
346e3897c2ead99a,fighter_1_fighting_age,-0.08720342,-0.0008235523
346e3897c2ead99a,fighter_2_avg_striking_accuracy,-0.086913206,-0.0008235523
346e3897c2ead99a,fighter_1_days_since_last_fight,-0.08250475,-0.0008235523
346e3897c2ead99a,fighter_2_elo,-0.08051344,-0.0008235523
346e3897c2ead99a,fighter_2_age_vs_prime,0.074177094,-0.0008235523
346e3897c2ead99a,fighter_2_fighting_age,0.073910184,-0.0008235523
346e3897c2ead99a,fighter_2_peak_elo,-0.06867795,-0.0008235523
346e3897c2ead99a,fighter_2_win_rate_rounds_3_plus,-0.067562155,-0.0008235523
346e3897c2ead99a,fighter_1_elo,0.05096086,-0.0008235523
346e3897c2ead99a,fighter_1_vs_winning_record,0.050022665,-0.0008235523
346e3897c2ead99a,fighter_2_avg_takedowns_attempted,0.0471189,-0.0008235523
346e3897c2ead99a,fighter_1_age_vs_prime,-0.046773285,-0.0008235523
346e3897c2ead99a,fighter_1_striking_defense,0.045725077,-0.0008235523
346e3897c2ead99a,fighter_2_fights_per_year,0.042730745,-0.0008235523
346e3897c2ead99a,fighter_2_reach_cm,0.041668747,-0.0008235523
346e3897c2ead99a,fighter_1_fights_per_year,-0.041498806,-0.0008235523
346e3897c2ead99a,fighter_1_decision_rate,-0.04053858,-0.0008235523
346e3897c2ead99a,fighter_1_distance_strike_defense,0.040508382,-0.0008235523
346e3897c2ead99a,fighter_1_peak_elo,0.03975716,-0.0008235523
346e3897c2ead99a,fighter_2_round_3_plus_strike_output,-0.03898357,-0.0008235523
346e3897c2ead99a,fighter_2_vs_winning_record,-0.038562052,-0.0008235523
346e3897c2ead99a,fighter_2_win_streak,-0.034898017,-0.0008235523
346e3897c2ead99a,fighter_1_reach_cm,-0.032642066,-0.0008235523
346e3897c2ead99a,fighter_2_takedown_defense,0.02949915,-0.0008235523
346e3897c2ead99a,fighter_2_round_1_strike_output,-0.028528217,-0.0008235523
346e3897c2ead99a,fighter_2_elo_trend,-0.027977254,-0.0008235523
346e3897c2ead99a,fighter_2_avg_opponent_win_rate,-0.027946435,-0.0008235523
346e3897c2ead99a,fighter_1_last_2_avg_fight_time,0.02770066,-0.0008235523
1fda59267595482f,fighter_2_age_vs_prime,-0.13148704,-0.0008235523
1fda59267595482f,fighter_2_age,-0.11518988,-0.0008235523
1fda59267595482f,fighter_2_reach_cm,-0.09083111,-0.0008235523
1fda59267595482f,fighter_2_distance_strike_defense,0.07379325,-0.0008235523
1fda59267595482f,fighter_1_head_absorption_rate,0.073036216,-0.0008235523
1fda59267595482f,fighter_1_head_strikes_absorbed_per_min,-0.0710002,-0.0008235523
1fda59267595482f,fighter_1_reach_cm,0.068864,-0.0008235523
1fda59267595482f,fighter_2_elo,-0.061717115,-0.0008235523
1fda59267595482f,fighter_1_age_vs_prime,0.060181826,-0.0008235523
1fda59267595482f,fighter_2_head_strikes_absorbed_per_min,-0.059668634,-0.0008235523
1fda59267595482f,fighter_2_avg_strikes_per_round,0.055831615,-0.0008235523
1fda59267595482f,fighter_1_elo,0.05529572,-0.0008235523
1fda59267595482f,fighter_1_body_strike_pct,0.052822825,-0.0008235523
1fda59267595482f,fighter_2_clinch_strike_defense,-0.05259258,-0.0008235523
1fda59267595482f,fighter_1_round_1_strike_output,0.0523162,-0.0008235523
1fda59267595482f,fighter_2_round_3_plus_strike_output,-0.052254863,-0.0008235523
1fda59267595482f,fighter_2_avg_striking_accuracy,-0.051134504,-0.0008235523
1fda59267595482f,fighter_1_distance_strike_defense,-0.05038802,-0.0008235523
1fda59267595482f,clinch_fighter_vs_distance_fighter,0.0473976,-0.0008235523
1fda59267595482f,fighter_2_head_absorption_rate,-0.04361262,-0.0008235523
1fda59267595482f,fighter_1_body_strikes_absorbed_per_min,-0.04309795,-0.0008235523
1fda59267595482f,fighter_2_body_strike_pct,-0.042487517,-0.0008235523
1fda59267595482f,fighter_2_win_rate_rounds_3_plus,-0.040956385,-0.0008235523
1fda59267595482f,fighter_2_knockdowns_absorbed_per_fight,0.039814312,-0.0008235523
1fda59267595482f,fighter_1_round_3_plus_strike_output,0.039484452,-0.0008235523
1fda59267595482f,fighter_1_age,0.038508058,-0.0008235523
1fda59267595482f,fighter_1_avg_takedowns_attempted,-0.03729626,-0.0008235523
1fda59267595482f,fighter_1_avg_opponent_win_rate,0.036767874,-0.0008235523
1fda59267595482f,fighter_2_striking_defense,0.0364484,-0.0008235523
1fda59267595482f,pressure_style_effectiveness,0.036227427,-0.0008235523
3ee578ddd071ad4c,experience_advantage,0.21129231,-0.0008235523
3ee578ddd071ad4c,fighter_1_head_strikes_absorbed_per_min,-0.1314904,-0.0008235523
3ee578ddd071ad4c,fighter_1_avg_takedowns_attempted,0.11399786,-0.0008235523
3ee578ddd071ad4c,fighter_2_age,-0.10819851,-0.0008235523
3ee578ddd071ad4c,fighter_2_age_vs_prime,-0.08277769,-0.0008235523
3ee578ddd071ad4c,fighter_1_distance_strike_defense,-0.07418024,-0.0008235523
3ee578ddd071ad4c,fighter_1_age,0.07069539,-0.0008235523
3ee578ddd071ad4c,fighter_2_striking_defense,-0.05909564,-0.0008235523
3ee578ddd071ad4c,fighter_1_striking_defense,-0.05057942,-0.0008235523
3ee578ddd071ad4c,fighter_2_avg_takedowns_attempted,-0.0484824,-0.0008235523
3ee578ddd071ad4c,fighter_2_distance_strike_defense,-0.047602374,-0.0008235523
3ee578ddd071ad4c,fighter_2_avg_opponent_win_rate,0.047368366,-0.0008235523
3ee578ddd071ad4c,fighter_2_head_strikes_absorbed_per_min,0.044997524,-0.0008235523
3ee578ddd071ad4c,fighter_1_round_1_strike_output,0.04482461,-0.0008235523
3ee578ddd071ad4c,fighter_1_avg_strikes_per_round,0.03975841,-0.0008235523
3ee578ddd071ad4c,elo_delta,0.037741322,-0.0008235523
3ee578ddd071ad4c,fighter_2_fights_per_year,0.03601204,-0.0008235523
3ee578ddd071ad4c,fighter_2_finish_rate_late_rounds,-0.034586303,-0.0008235523
3ee578ddd071ad4c,fighter_1_td_defense_degradation,0.03339238,-0.0008235523
3ee578ddd071ad4c,fighter_2_takedown_defense,-0.033338647,-0.0008235523
3ee578ddd071ad4c,fighter_1_elo,-0.031233346,-0.0008235523
3ee578ddd071ad4c,fighter_1_avg_striking_accuracy,-0.031185925,-0.0008235523
3ee578ddd071ad4c,fighter_1_strikes_absorbed_per_min,-0.03085522,-0.0008235523
3ee578ddd071ad4c,fighter_1_cumulative_head_strikes_absorbed,-0.029306578,-0.0008235523
3ee578ddd071ad4c,fighter_2_elo,-0.027470155,-0.0008235523
3ee578ddd071ad4c,fighter_2_clinch_strike_defense,-0.027083091,-0.0008235523
3ee578ddd071ad4c,fighter_2_vs_winning_record,0.026598632,-0.0008235523
3ee578ddd071ad4c,fighter_2_fighting_age,-0.026268102,-0.0008235523
3ee578ddd071ad4c,fighter_2_avg_control_time,0.02496954,-0.0008235523
3ee578ddd071ad4c,fighter_1_head_absorption_rate,-0.024567604,-0.0008235523
3b9f50f07d9a1601,experience_advantage,0.19800363,-0.0008235523
3b9f50f07d9a1601,fighter_2_avg_takedowns_attempted,-0.17097001,-0.0008235523
3b9f50f07d9a1601,fighter_2_head_strikes_absorbed_per_min,0.122426644,-0.0008235523
3b9f50f07d9a1601,fighter_2_age,-0.11664628,-0.0008235523
3b9f50f07d9a1601,fighter_1_head_strikes_absorbed_per_min,-0.11428819,-0.0008235523
3b9f50f07d9a1601,fighter_1_age,-0.09667915,-0.0008235523
3b9f50f07d9a1601,fighter_2_elo,0.09044872,-0.0008235523
3b9f50f07d9a1601,fighter_1_fighting_age,-0.08976419,-0.0008235523
3b9f50f07d9a1601,fighter_1_age_vs_prime,-0.08842584,-0.0008235523
3b9f50f07d9a1601,fighter_2_striking_defense,-0.08219982,-0.0008235523
3b9f50f07d9a1601,fighter_2_avg_strikes_per_round,-0.08016075,-0.0008235523
3b9f50f07d9a1601,fighter_1_avg_striking_accuracy,0.07530014,-0.0008235523
3b9f50f07d9a1601,fighter_2_age_vs_prime,-0.0747274,-0.0008235523
3b9f50f07d9a1601,fighter_2_avg_control_time,-0.07149153,-0.0008235523
3b9f50f07d9a1601,fighter_1_elo,0.069428116,-0.0008235523
3b9f50f07d9a1601,fighter_2_strikes_absorbed_per_min,0.060010057,-0.0008235523
3b9f50f07d9a1601,fighter_2_distance_strike_defense,-0.059777085,-0.0008235523
3b9f50f07d9a1601,fighter_2_win_rate_rounds_3_plus,-0.054124974,-0.0008235523
3b9f50f07d9a1601,fighter_2_cumulative_head_strikes_absorbed,0.047766875,-0.0008235523
3b9f50f07d9a1601,fighter_2_leg_strike_pct,0.046563007,-0.0008235523
3b9f50f07d9a1601,fighter_1_distance_strike_defense,-0.045852862,-0.0008235523
3b9f50f07d9a1601,fighter_2_round_3_plus_strike_output,-0.04582029,-0.0008235523
3b9f50f07d9a1601,fighter_1_avg_strikes_per_round,0.044326186,-0.0008235523
3b9f50f07d9a1601,fighter_2_avg_striking_accuracy,-0.043078594,-0.0008235523
3b9f50f07d9a1601,fighter_1_round_1_strike_output,0.041407637,-0.0008235523
3b9f50f07d9a1601,fighter_2_avg_takedown_accuracy,-0.041182384,-0.0008235523
3b9f50f07d9a1601,fighter_2_round_1_strike_output,-0.040466677,-0.0008235523
3b9f50f07d9a1601,fighter_2_fights_per_year,0.040266898,-0.0008235523
3b9f50f07d9a1601,fighter_2_clinch_strike_defense,-0.039644245,-0.0008235523
3b9f50f07d9a1601,fighter_2_round_2_strike_output,-0.036839332,-0.0008235523
43e26b46cbb51985,experience_advantage,-0.44010583,-0.0008235523
43e26b46cbb51985,fighter_2_age,0.2356687,-0.0008235523
43e26b46cbb51985,fighter_2_age_vs_prime,0.1629285,-0.0008235523
43e26b46cbb51985,fighter_1_age_vs_prime,0.11029214,-0.0008235523
43e26b46cbb51985,fighter_1_head_strikes_absorbed_per_min,-0.106740594,-0.0008235523
43e26b46cbb51985,fighter_1_avg_takedowns_attempted,-0.09125367,-0.0008235523
43e26b46cbb51985,fighter_1_age,0.08953955,-0.0008235523
43e26b46cbb51985,fighter_2_reach_cm,-0.08917197,-0.0008235523
43e26b46cbb51985,reach_advantage,-0.078556426,-0.0008235523
43e26b46cbb51985,fighter_2_strikes_absorbed_per_min,-0.07420189,-0.0008235523
43e26b46cbb51985,finishing_threat_differential,0.07274376,-0.0008235523
43e26b46cbb51985,fighter_2_distance_strike_defense,0.072473325,-0.0008235523
43e26b46cbb51985,fighter_2_avg_control_time,-0.07136155,-0.0008235523
43e26b46cbb51985,fighter_2_elo,0.068518065,-0.0008235523
43e26b46cbb51985,fighter_2_striking_defense,0.05580724,-0.0008235523
43e26b46cbb51985,fighter_2_avg_striking_accuracy,-0.050766878,-0.0008235523
43e26b46cbb51985,fighter_1_striking_defense,-0.050609775,-0.0008235523
43e26b46cbb51985,fighter_2_body_strikes_absorbed_per_min,-0.047942393,-0.0008235523
43e26b46cbb51985,fighter_1_win_rate_rounds_3_plus,0.044782177,-0.0008235523
43e26b46cbb51985,fighter_2_vs_winning_record,0.043954257,-0.0008235523
43e26b46cbb51985,fighter_1_avg_opponent_win_rate,-0.04381852,-0.0008235523
43e26b46cbb51985,fighter_1_avg_striking_accuracy,0.04370836,-0.0008235523
43e26b46cbb51985,elo_delta,0.04350815,-0.0008235523
43e26b46cbb51985,fighter_1_knockdowns_absorbed_per_fight,-0.038921162,-0.0008235523
43e26b46cbb51985,fighter_2_avg_strikes_per_round,0.03633769,-0.0008235523
43e26b46cbb51985,fighter_2_fighting_age,-0.036337644,-0.0008235523
43e26b46cbb51985,fighter_1_last_5_avg_fight_time,-0.036134034,-0.0008235523
43e26b46cbb51985,fighter_1_round_1_strike_output,0.036040008,-0.0008235523
43e26b46cbb51985,fighter_1_reach_cm,-0.035879306,-0.0008235523
43e26b46cbb51985,fighter_2_takedown_defense,0.03436713,-0.0008235523
1c50e43770ba84fc,fighter_1_head_strikes_absorbed_per_min,-0.13606463,-0.0008235523
1c50e43770ba84fc,experience_advantage,-0.12524474,-0.0008235523
1c50e43770ba84fc,fighter_2_head_strikes_absorbed_per_min,0.12022578,-0.0008235523
1c50e43770ba84fc,fighter_1_days_since_last_fight,-0.10369061,-0.0008235523
1c50e43770ba84fc,fighter_1_elo,0.095559984,-0.0008235523
1c50e43770ba84fc,fighter_1_age,0.090721175,-0.0008235523
1c50e43770ba84fc,fighter_2_age_vs_prime,0.07789832,-0.0008235523
1c50e43770ba84fc,fighter_1_age_vs_prime,0.074058235,-0.0008235523
1c50e43770ba84fc,fighter_2_distance_strike_defense,0.06923154,-0.0008235523
1c50e43770ba84fc,fighter_1_round_1_strike_output,0.06587661,-0.0008235523
1c50e43770ba84fc,fighter_1_avg_strikes_per_round,0.060626917,-0.0008235523
1c50e43770ba84fc,fighter_1_round_3_plus_strike_output,0.058775105,-0.0008235523
1c50e43770ba84fc,fighter_2_strikes_absorbed_per_min,0.05246503,-0.0008235523
1c50e43770ba84fc,fighter_1_avg_takedowns_attempted,0.050523467,-0.0008235523
